Datetime,division,val
2021-07-10 오전 12:46:19,U3_A,26.6
2021-07-10 오전 12:46:19,U3_B,25.8
2021-07-10 오전 12:46:19,U4_A,26.0
2021-07-10 오전 12:46:19,U4_B,25.5
2021-07-10 오전 12:46:19,U5_A,28.1
2021-07-10 오전 12:46:19,U5_B,27.5
2021-07-10 오전 12:46:19,U6_A,31.2
2021-07-10 오전 12:46:19,U6_B,28.1
2021-07-10 오전 12:46:19,U7_A,27.6
2021-07-10 오전 12:46:19,U7_B,26.6
2021-07-10 오전 12:46:19,U8_A,30.0
2021-07-10 오전 12:46:19,U8_B,28.1
2021-07-10 오전 12:46:19,U9_A,29.9
2021-07-10 오전 12:46:19,U9_B,28.1
2021-07-10 오전 12:46:19,U10_A,30.0
2021-07-10 오전 12:46:19,U10_B,27.9
2021-07-10 오전 12:46:19,U11_A,29.0
2021-07-10 오전 12:46:19,U11_B,27.9
2021-07-10 오전 12:48:11,U0_A,29.2
2021-07-10 오전 12:48:11,U0_B,28.9
2021-07-10 오전 12:48:11,U1_A,22.8
2021-07-10 오전 12:48:11,U1_B,22.8
2021-07-10 오전 12:48:11,U2_A,22.8
2021-07-10 오전 12:48:11,U2_B,22.8
2021-07-10 오전 12:48:11,U3_A,26.6
2021-07-10 오전 12:48:11,U3_B,25.8
2021-07-10 오전 12:48:11,U4_A,26.0
2021-07-10 오전 12:48:11,U4_B,25.5
2021-07-10 오전 12:48:11,U5_A,28.1
2021-07-10 오전 12:48:11,U5_B,27.5
2021-07-10 오전 12:48:11,U6_A,31.2
2021-07-10 오전 12:48:11,U6_B,28.2
2021-07-10 오전 12:48:11,U7_A,27.6
2021-07-10 오전 12:48:11,U7_B,26.6
2021-07-10 오전 12:48:11,U8_A,30.0
2021-07-10 오전 12:48:11,U8_B,28.1
2021-07-10 오전 12:48:11,U9_A,29.9
2021-07-10 오전 12:48:11,U9_B,28.1
2021-07-10 오전 12:48:11,U10_A,30.0
2021-07-10 오전 12:48:11,U10_B,27.9
2021-07-10 오전 12:48:11,U11_A,29.0
2021-07-10 오전 12:48:11,U11_B,28.0
2021-07-10 오전 12:51:12,U0_A,29.2
2021-07-10 오전 12:51:12,U0_B,28.9
2021-07-10 오전 12:51:12,U1_A,22.8
2021-07-10 오전 12:51:12,U1_B,22.8
2021-07-10 오전 12:51:12,U2_A,22.8
2021-07-10 오전 12:51:12,U2_B,22.8
2021-07-10 오전 12:51:12,U3_A,26.6
2021-07-10 오전 12:51:12,U3_B,25.8
2021-07-10 오전 12:51:12,U4_A,26.0
2021-07-10 오전 12:51:12,U4_B,25.5
2021-07-10 오전 12:51:12,U5_A,28.1
2021-07-10 오전 12:51:12,U5_B,27.5
2021-07-10 오전 12:51:12,U6_A,31.2
2021-07-10 오전 12:51:12,U6_B,28.2
2021-07-10 오전 12:51:12,U7_A,27.6
2021-07-10 오전 12:51:12,U7_B,26.6
2021-07-10 오전 12:51:12,U8_A,30.0
2021-07-10 오전 12:51:12,U8_B,28.1
2021-07-10 오전 12:51:12,U9_A,29.9
2021-07-10 오전 12:51:12,U9_B,28.1
2021-07-10 오전 12:51:12,U10_A,30.0
2021-07-10 오전 12:51:12,U10_B,27.8
2021-07-10 오전 12:51:12,U11_A,28.9
2021-07-10 오전 12:51:12,U11_B,28.0
2021-07-10 오전 12:54:03,U0_A,29.2
2021-07-10 오전 12:54:03,U0_B,28.9
2021-07-10 오전 12:54:03,U1_A,22.7
2021-07-10 오전 12:54:03,U1_B,22.7
2021-07-10 오전 12:54:03,U2_A,22.7
2021-07-10 오전 12:54:03,U2_B,22.7
2021-07-10 오전 12:54:03,U3_A,26.6
2021-07-10 오전 12:54:03,U3_B,25.8
2021-07-10 오전 12:54:03,U4_A,26.0
2021-07-10 오전 12:54:03,U4_B,25.6
2021-07-10 오전 12:54:03,U5_A,28.1
2021-07-10 오전 12:54:03,U5_B,27.5
2021-07-10 오전 12:54:03,U6_A,31.2
2021-07-10 오전 12:54:03,U6_B,28.2
2021-07-10 오전 12:54:03,U7_A,27.6
2021-07-10 오전 12:54:03,U7_B,26.6
2021-07-10 오전 12:54:03,U8_A,30.0
2021-07-10 오전 12:54:03,U8_B,28.1
2021-07-10 오전 12:54:03,U9_A,29.9
2021-07-10 오전 12:54:03,U9_B,28.1
2021-07-10 오전 12:54:03,U10_A,30.0
2021-07-10 오전 12:54:03,U10_B,27.8
2021-07-10 오전 12:54:03,U11_A,29.0
2021-07-10 오전 12:54:03,U11_B,28.0
2021-07-10 오전 12:55:42,U0_A,29.2
2021-07-10 오전 12:55:42,U0_B,28.8
2021-07-10 오전 12:55:42,U1_A,22.8
2021-07-10 오전 12:55:42,U1_B,22.8
2021-07-10 오전 12:55:42,U2_A,22.8
2021-07-10 오전 12:55:42,U2_B,22.8
2021-07-10 오전 12:55:42,U3_A,26.6
2021-07-10 오전 12:55:42,U3_B,25.8
2021-07-10 오전 12:55:42,U4_A,26.0
2021-07-10 오전 12:55:42,U4_B,25.5
2021-07-10 오전 12:55:42,U5_A,28.1
2021-07-10 오전 12:55:42,U5_B,27.5
2021-07-10 오전 12:55:42,U6_A,31.2
2021-07-10 오전 12:55:42,U6_B,28.2
2021-07-10 오전 12:55:42,U7_A,27.6
2021-07-10 오전 12:55:42,U7_B,26.6
2021-07-10 오전 12:55:42,U8_A,30.0
2021-07-10 오전 12:55:42,U8_B,28.1
2021-07-10 오전 12:55:42,U9_A,29.9
2021-07-10 오전 12:55:42,U9_B,28.1
2021-07-10 오전 12:55:42,U10_A,30.0
2021-07-10 오전 12:55:42,U10_B,27.9
2021-07-10 오전 12:55:42,U11_A,28.9
2021-07-10 오전 12:55:42,U11_B,28.0
2021-07-10 오전 12:57:34,U0_A,29.2
2021-07-10 오전 12:57:34,U0_B,28.9
2021-07-10 오전 12:57:34,U1_A,22.8
2021-07-10 오전 12:57:34,U1_B,22.8
2021-07-10 오전 12:57:34,U2_A,22.8
2021-07-10 오전 12:57:34,U2_B,22.8
2021-07-10 오전 12:57:34,U3_A,26.6
2021-07-10 오전 12:57:34,U3_B,25.8
2021-07-10 오전 12:57:34,U4_A,26.0
2021-07-10 오전 12:57:34,U4_B,25.5
2021-07-10 오전 12:57:34,U5_A,28.1
2021-07-10 오전 12:57:34,U5_B,27.5
2021-07-10 오전 12:57:34,U6_A,31.2
2021-07-10 오전 12:57:34,U6_B,28.2
2021-07-10 오전 12:57:34,U7_A,27.6
2021-07-10 오전 12:57:34,U7_B,26.6
2021-07-10 오전 12:57:34,U8_A,30.0
2021-07-10 오전 12:57:34,U8_B,28.1
2021-07-10 오전 12:57:34,U9_A,29.9
2021-07-10 오전 12:57:34,U9_B,28.1
2021-07-10 오전 12:57:34,U10_A,30.0
2021-07-10 오전 12:57:34,U10_B,27.8
2021-07-10 오전 12:57:34,U11_A,29.0
2021-07-10 오전 12:57:34,U11_B,27.9
2021-07-10 오전 1:00:03,U0_A,29.2
2021-07-10 오전 1:00:03,U0_B,28.9
2021-07-10 오전 1:00:03,U1_A,22.8
2021-07-10 오전 1:00:03,U1_B,22.8
2021-07-10 오전 1:00:03,U2_A,22.8
2021-07-10 오전 1:00:03,U2_B,22.8
2021-07-10 오전 1:00:03,U3_A,26.6
2021-07-10 오전 1:00:03,U3_B,25.8
2021-07-10 오전 1:00:03,U4_A,26.0
2021-07-10 오전 1:00:03,U4_B,25.5
2021-07-10 오전 1:00:03,U5_A,28.1
2021-07-10 오전 1:00:03,U5_B,27.5
2021-07-10 오전 1:00:03,U6_A,31.2
2021-07-10 오전 1:00:03,U6_B,28.2
2021-07-10 오전 1:00:03,U7_A,27.6
2021-07-10 오전 1:00:03,U7_B,26.6
2021-07-10 오전 1:00:03,U8_A,30.1
2021-07-10 오전 1:00:03,U8_B,28.1
2021-07-10 오전 1:00:03,U9_A,29.9
2021-07-10 오전 1:00:03,U9_B,28.1
2021-07-10 오전 1:00:03,U10_A,30.0
2021-07-10 오전 1:00:03,U10_B,27.8
2021-07-10 오전 1:00:03,U11_A,29.0
2021-07-10 오전 1:00:03,U11_B,28.0
2021-07-10 오전 1:02:34,U0_A,29.2
2021-07-10 오전 1:02:34,U0_B,28.9
2021-07-10 오전 1:02:34,U1_A,22.7
2021-07-10 오전 1:02:34,U1_B,22.7
2021-07-10 오전 1:02:34,U2_A,22.7
2021-07-10 오전 1:02:34,U2_B,22.7
2021-07-10 오전 1:02:34,U3_A,26.6
2021-07-10 오전 1:02:34,U3_B,25.8
2021-07-10 오전 1:02:34,U4_A,26.0
2021-07-10 오전 1:02:34,U4_B,25.5
2021-07-10 오전 1:02:34,U5_A,28.1
2021-07-10 오전 1:02:34,U5_B,27.5
2021-07-10 오전 1:02:34,U6_A,31.2
2021-07-10 오전 1:02:34,U6_B,28.2
2021-07-10 오전 1:02:34,U7_A,27.6
2021-07-10 오전 1:02:34,U7_B,26.6
2021-07-10 오전 1:02:34,U8_A,30.1
2021-07-10 오전 1:02:34,U8_B,28.1
2021-07-10 오전 1:02:34,U9_A,29.9
2021-07-10 오전 1:02:34,U9_B,28.1
2021-07-10 오전 1:02:34,U10_A,30.0
2021-07-10 오전 1:02:34,U10_B,27.8
2021-07-10 오전 1:02:34,U11_A,29.0
2021-07-10 오전 1:02:34,U11_B,28.0
2021-07-10 오전 1:04:37,U0_A,29.2
2021-07-10 오전 1:04:37,U0_B,28.9
2021-07-10 오전 1:04:37,U1_A,22.8
2021-07-10 오전 1:04:37,U1_B,22.8
2021-07-10 오전 1:04:37,U2_A,22.8
2021-07-10 오전 1:04:37,U2_B,22.8
2021-07-10 오전 1:04:37,U3_A,26.6
2021-07-10 오전 1:04:37,U3_B,25.8
2021-07-10 오전 1:04:37,U4_A,26.0
2021-07-10 오전 1:04:37,U4_B,25.5
2021-07-10 오전 1:04:37,U5_A,28.1
2021-07-10 오전 1:04:37,U5_B,27.5
2021-07-10 오전 1:04:37,U6_A,31.2
2021-07-10 오전 1:04:37,U6_B,28.2
2021-07-10 오전 1:04:37,U7_A,27.6
2021-07-10 오전 1:04:37,U7_B,26.6
2021-07-10 오전 1:04:37,U8_A,30.0
2021-07-10 오전 1:04:37,U8_B,28.1
2021-07-10 오전 1:04:37,U9_A,29.9
2021-07-10 오전 1:04:37,U9_B,28.1
2021-07-10 오전 1:04:37,U10_A,30.0
2021-07-10 오전 1:04:37,U10_B,27.8
2021-07-10 오전 1:04:37,U11_A,29.0
2021-07-10 오전 1:04:37,U11_B,28.0
2021-07-10 오전 1:06:16,U0_A,29.2
2021-07-10 오전 1:06:16,U0_B,28.9
2021-07-10 오전 1:06:16,U1_A,22.8
2021-07-10 오전 1:06:16,U1_B,22.8
2021-07-10 오전 1:06:16,U2_A,22.8
2021-07-10 오전 1:06:16,U2_B,22.8
2021-07-10 오전 1:06:16,U3_A,26.6
2021-07-10 오전 1:06:16,U3_B,25.8
2021-07-10 오전 1:06:16,U4_A,26.0
2021-07-10 오전 1:06:16,U4_B,25.5
2021-07-10 오전 1:06:16,U5_A,28.1
2021-07-10 오전 1:06:16,U5_B,27.5
2021-07-10 오전 1:06:16,U6_A,31.2
2021-07-10 오전 1:06:16,U6_B,28.2
2021-07-10 오전 1:06:16,U7_A,27.6
2021-07-10 오전 1:06:16,U7_B,26.6
2021-07-10 오전 1:06:16,U8_A,30.1
2021-07-10 오전 1:06:16,U8_B,28.2
2021-07-10 오전 1:06:16,U9_A,29.9
2021-07-10 오전 1:06:16,U9_B,28.1
2021-07-10 오전 1:06:16,U10_A,30.0
2021-07-10 오전 1:06:16,U10_B,27.8
2021-07-10 오전 1:06:16,U11_A,29.0
2021-07-10 오전 1:06:16,U11_B,28.0
2021-07-10 오전 1:08:34,U0_A,29.2
2021-07-10 오전 1:08:34,U0_B,28.9
2021-07-10 오전 1:08:34,U1_A,22.8
2021-07-10 오전 1:08:34,U1_B,22.8
2021-07-10 오전 1:08:34,U2_A,22.8
2021-07-10 오전 1:08:34,U2_B,22.8
2021-07-10 오전 1:08:34,U3_A,26.6
2021-07-10 오전 1:08:34,U3_B,25.8
2021-07-10 오전 1:08:34,U4_A,26.0
2021-07-10 오전 1:08:34,U4_B,25.5
2021-07-10 오전 1:08:34,U5_A,28.1
2021-07-10 오전 1:08:34,U5_B,27.5
2021-07-10 오전 1:08:34,U6_A,31.2
2021-07-10 오전 1:08:34,U6_B,28.2
2021-07-10 오전 1:08:34,U7_A,27.6
2021-07-10 오전 1:08:34,U7_B,26.6
2021-07-10 오전 1:08:34,U8_A,30.0
2021-07-10 오전 1:08:34,U8_B,28.2
2021-07-10 오전 1:08:34,U9_A,29.9
2021-07-10 오전 1:08:34,U9_B,28.1
2021-07-10 오전 1:08:34,U10_A,30.0
2021-07-10 오전 1:08:34,U10_B,27.8
2021-07-10 오전 1:08:34,U11_A,29.0
2021-07-10 오전 1:08:34,U11_B,28.0
2021-07-10 오전 1:10:10,U0_A,29.2
2021-07-10 오전 1:10:10,U0_B,28.9
2021-07-10 오전 1:10:10,U1_A,22.7
2021-07-10 오전 1:10:10,U1_B,22.7
2021-07-10 오전 1:10:10,U2_A,22.7
2021-07-10 오전 1:10:10,U2_B,22.7
2021-07-10 오전 1:10:10,U3_A,26.6
2021-07-10 오전 1:10:10,U3_B,25.8
2021-07-10 오전 1:10:10,U4_A,26.0
2021-07-10 오전 1:10:10,U4_B,25.5
2021-07-10 오전 1:10:10,U5_A,28.1
2021-07-10 오전 1:10:10,U5_B,27.5
2021-07-10 오전 1:10:10,U6_A,31.2
2021-07-10 오전 1:10:10,U6_B,28.1
2021-07-10 오전 1:10:10,U7_A,27.6
2021-07-10 오전 1:10:10,U7_B,26.6
2021-07-10 오전 1:10:10,U8_A,30.1
2021-07-10 오전 1:10:10,U8_B,28.1
2021-07-10 오전 1:10:10,U9_A,29.9
2021-07-10 오전 1:10:10,U9_B,28.1
2021-07-10 오전 1:10:10,U10_A,30.0
2021-07-10 오전 1:10:10,U10_B,27.8
2021-07-10 오전 1:10:10,U11_A,29.0
2021-07-10 오전 1:10:10,U11_B,28.0
2021-07-10 오전 1:12:00,U0_A,29.2
2021-07-10 오전 1:12:00,U0_B,28.9
2021-07-10 오전 1:12:00,U1_A,22.8
2021-07-10 오전 1:12:00,U1_B,22.8
2021-07-10 오전 1:12:00,U2_A,22.8
2021-07-10 오전 1:12:00,U2_B,22.8
2021-07-10 오전 1:12:00,U3_A,26.6
2021-07-10 오전 1:12:00,U3_B,25.8
2021-07-10 오전 1:12:00,U4_A,26.0
2021-07-10 오전 1:12:00,U4_B,25.6
2021-07-10 오전 1:12:00,U5_A,28.1
2021-07-10 오전 1:12:00,U5_B,27.5
2021-07-10 오전 1:12:00,U6_A,31.2
2021-07-10 오전 1:12:00,U6_B,28.2
2021-07-10 오전 1:12:00,U7_A,27.6
2021-07-10 오전 1:12:00,U7_B,26.6
2021-07-10 오전 1:12:00,U8_A,30.1
2021-07-10 오전 1:12:00,U8_B,28.1
2021-07-10 오전 1:12:00,U9_A,29.9
2021-07-10 오전 1:12:00,U9_B,28.1
2021-07-10 오전 1:12:00,U10_A,30.0
2021-07-10 오전 1:12:00,U10_B,27.8
2021-07-10 오전 1:12:00,U11_A,28.9
2021-07-10 오전 1:12:00,U11_B,28.0
2021-07-10 오전 1:13:39,U0_A,29.2
2021-07-10 오전 1:13:39,U0_B,28.9
2021-07-10 오전 1:13:39,U1_A,22.8
2021-07-10 오전 1:13:39,U1_B,22.8
2021-07-10 오전 1:13:39,U2_A,22.8
2021-07-10 오전 1:13:39,U2_B,22.8
2021-07-10 오전 1:13:39,U3_A,26.6
2021-07-10 오전 1:13:39,U3_B,25.8
2021-07-10 오전 1:13:39,U4_A,26.0
2021-07-10 오전 1:13:39,U4_B,25.5
2021-07-10 오전 1:13:39,U5_A,28.1
2021-07-10 오전 1:13:39,U5_B,27.5
2021-07-10 오전 1:13:39,U6_A,31.2
2021-07-10 오전 1:13:39,U6_B,28.2
2021-07-10 오전 1:13:39,U7_A,27.6
2021-07-10 오전 1:13:39,U7_B,26.6
2021-07-10 오전 1:13:39,U8_A,30.0
2021-07-10 오전 1:13:39,U8_B,28.1
2021-07-10 오전 1:13:39,U9_A,29.9
2021-07-10 오전 1:13:39,U9_B,28.1
2021-07-10 오전 1:13:39,U10_A,30.0
2021-07-10 오전 1:13:39,U10_B,27.8
2021-07-10 오전 1:13:39,U11_A,29.0
2021-07-10 오전 1:13:39,U11_B,28.0
2021-07-10 오전 1:15:55,U0_A,29.2
2021-07-10 오전 1:15:55,U0_B,28.9
2021-07-10 오전 1:15:55,U1_A,22.7
2021-07-10 오전 1:15:55,U1_B,22.7
2021-07-10 오전 1:15:55,U2_A,22.7
2021-07-10 오전 1:15:55,U2_B,22.7
2021-07-10 오전 1:15:55,U3_A,26.6
2021-07-10 오전 1:15:55,U3_B,25.8
2021-07-10 오전 1:15:55,U4_A,26.0
2021-07-10 오전 1:15:55,U4_B,25.5
2021-07-10 오전 1:15:55,U5_A,28.1
2021-07-10 오전 1:15:55,U5_B,27.5
2021-07-10 오전 1:15:55,U6_A,31.2
2021-07-10 오전 1:15:55,U6_B,28.2
2021-07-10 오전 1:15:55,U7_A,27.6
2021-07-10 오전 1:15:55,U7_B,26.6
2021-07-10 오전 1:15:55,U8_A,30.1
2021-07-10 오전 1:15:55,U8_B,28.1
2021-07-10 오전 1:15:55,U9_A,29.9
2021-07-10 오전 1:15:55,U9_B,28.1
2021-07-10 오전 1:15:55,U10_A,30.0
2021-07-10 오전 1:15:55,U10_B,27.9
2021-07-10 오전 1:15:55,U11_A,29.0
2021-07-10 오전 1:15:55,U11_B,28.0
2021-07-10 오전 1:17:45,U0_A,29.2
2021-07-10 오전 1:17:45,U0_B,28.9
2021-07-10 오전 1:17:45,U1_A,22.8
2021-07-10 오전 1:17:45,U1_B,22.8
2021-07-10 오전 1:17:45,U2_A,22.8
2021-07-10 오전 1:17:45,U2_B,22.8
2021-07-10 오전 1:17:45,U3_A,26.6
2021-07-10 오전 1:17:45,U3_B,25.8
2021-07-10 오전 1:17:45,U4_A,26.0
2021-07-10 오전 1:17:45,U4_B,25.5
2021-07-10 오전 1:17:45,U5_A,28.1
2021-07-10 오전 1:17:45,U5_B,27.5
2021-07-10 오전 1:17:45,U6_A,31.2
2021-07-10 오전 1:17:45,U6_B,28.1
2021-07-10 오전 1:17:45,U7_A,27.6
2021-07-10 오전 1:17:45,U7_B,26.6
2021-07-10 오전 1:17:45,U8_A,30.1
2021-07-10 오전 1:17:45,U8_B,28.1
2021-07-10 오전 1:17:45,U9_A,29.9
2021-07-10 오전 1:17:45,U9_B,28.1
2021-07-10 오전 1:17:45,U10_A,30.0
2021-07-10 오전 1:17:45,U10_B,27.8
2021-07-10 오전 1:17:45,U11_A,29.0
2021-07-10 오전 1:17:45,U11_B,28.0
2021-07-10 오전 1:20:10,U0_A,29.3
2021-07-10 오전 1:20:10,U0_B,28.9
2021-07-10 오전 1:20:10,U1_A,22.8
2021-07-10 오전 1:20:10,U1_B,22.8
2021-07-10 오전 1:20:10,U2_A,22.8
2021-07-10 오전 1:20:10,U2_B,22.8
2021-07-10 오전 1:20:10,U3_A,26.6
2021-07-10 오전 1:20:10,U3_B,25.8
2021-07-10 오전 1:20:10,U4_A,26.0
2021-07-10 오전 1:20:10,U4_B,25.5
2021-07-10 오전 1:20:10,U5_A,28.1
2021-07-10 오전 1:20:10,U5_B,27.5
2021-07-10 오전 1:20:10,U6_A,31.2
2021-07-10 오전 1:20:10,U6_B,28.2
2021-07-10 오전 1:20:10,U7_A,27.6
2021-07-10 오전 1:20:10,U7_B,26.6
2021-07-10 오전 1:20:10,U8_A,30.1
2021-07-10 오전 1:20:10,U8_B,28.2
2021-07-10 오전 1:20:10,U9_A,29.9
2021-07-10 오전 1:20:10,U9_B,28.1
2021-07-10 오전 1:20:10,U10_A,30.0
2021-07-10 오전 1:20:10,U10_B,27.8
2021-07-10 오전 1:20:10,U11_A,29.0
2021-07-10 오전 1:20:10,U11_B,28.0
2021-07-10 오전 1:22:33,U0_A,29.2
2021-07-10 오전 1:22:33,U0_B,28.9
2021-07-10 오전 1:22:33,U1_A,22.8
2021-07-10 오전 1:22:33,U1_B,22.8
2021-07-10 오전 1:22:33,U2_A,22.8
2021-07-10 오전 1:22:33,U2_B,22.8
2021-07-10 오전 1:22:33,U3_A,26.6
2021-07-10 오전 1:22:33,U3_B,25.8
2021-07-10 오전 1:22:33,U4_A,26.0
2021-07-10 오전 1:22:33,U4_B,25.5
2021-07-10 오전 1:22:33,U5_A,28.1
2021-07-10 오전 1:22:33,U5_B,27.5
2021-07-10 오전 1:22:33,U6_A,31.2
2021-07-10 오전 1:22:33,U6_B,28.2
2021-07-10 오전 1:22:33,U7_A,27.7
2021-07-10 오전 1:22:33,U7_B,26.6
2021-07-10 오전 1:22:33,U8_A,30.1
2021-07-10 오전 1:22:33,U8_B,28.1
2021-07-10 오전 1:22:33,U9_A,29.9
2021-07-10 오전 1:22:33,U9_B,28.1
2021-07-10 오전 1:22:33,U10_A,30.0
2021-07-10 오전 1:22:33,U10_B,27.9
2021-07-10 오전 1:22:33,U11_A,29.0
2021-07-10 오전 1:22:33,U11_B,28.0
2021-07-10 오전 1:24:24,U0_A,29.2
2021-07-10 오전 1:24:24,U0_B,28.9
2021-07-10 오전 1:24:24,U1_A,22.8
2021-07-10 오전 1:24:24,U1_B,22.8
2021-07-10 오전 1:24:24,U2_A,22.8
2021-07-10 오전 1:24:24,U2_B,22.8
2021-07-10 오전 1:24:24,U3_A,26.6
2021-07-10 오전 1:24:24,U3_B,25.8
2021-07-10 오전 1:24:24,U4_A,26.0
2021-07-10 오전 1:24:24,U4_B,25.5
2021-07-10 오전 1:24:24,U5_A,28.1
2021-07-10 오전 1:24:24,U5_B,27.5
2021-07-10 오전 1:24:24,U6_A,31.2
2021-07-10 오전 1:24:24,U6_B,28.3
2021-07-10 오전 1:24:24,U7_A,27.6
2021-07-10 오전 1:24:24,U7_B,26.6
2021-07-10 오전 1:24:24,U8_A,30.1
2021-07-10 오전 1:24:24,U8_B,28.1
2021-07-10 오전 1:24:24,U9_A,29.9
2021-07-10 오전 1:24:24,U9_B,28.1
2021-07-10 오전 1:24:24,U10_A,30.0
2021-07-10 오전 1:24:24,U10_B,27.9
2021-07-10 오전 1:24:24,U11_A,29.0
2021-07-10 오전 1:24:24,U11_B,28.0
2021-07-10 오전 1:26:51,U0_A,29.2
2021-07-10 오전 1:26:51,U0_B,28.9
2021-07-10 오전 1:26:51,U1_A,22.8
2021-07-10 오전 1:26:51,U1_B,22.8
2021-07-10 오전 1:26:51,U2_A,22.8
2021-07-10 오전 1:26:51,U2_B,22.8
2021-07-10 오전 1:26:51,U3_A,26.6
2021-07-10 오전 1:26:51,U3_B,25.8
2021-07-10 오전 1:26:51,U4_A,26.0
2021-07-10 오전 1:26:51,U4_B,25.5
2021-07-10 오전 1:26:51,U5_A,28.1
2021-07-10 오전 1:26:51,U5_B,27.5
2021-07-10 오전 1:26:51,U6_A,31.2
2021-07-10 오전 1:26:51,U6_B,28.2
2021-07-10 오전 1:26:51,U7_A,27.7
2021-07-10 오전 1:26:51,U7_B,26.6
2021-07-10 오전 1:26:51,U8_A,30.1
2021-07-10 오전 1:26:51,U8_B,28.1
2021-07-10 오전 1:26:51,U9_A,29.9
2021-07-10 오전 1:26:51,U9_B,28.1
2021-07-10 오전 1:26:51,U10_A,30.0
2021-07-10 오전 1:26:51,U10_B,27.8
2021-07-10 오전 1:26:51,U11_A,29.0
2021-07-10 오전 1:26:51,U11_B,28.0
2021-07-10 오전 1:29:22,U0_A,29.3
2021-07-10 오전 1:29:22,U0_B,28.9
2021-07-10 오전 1:29:22,U1_A,22.8
2021-07-10 오전 1:29:22,U1_B,22.8
2021-07-10 오전 1:29:22,U2_A,22.8
2021-07-10 오전 1:29:22,U2_B,22.8
2021-07-10 오전 1:29:22,U3_A,26.6
2021-07-10 오전 1:29:22,U3_B,25.8
2021-07-10 오전 1:29:22,U4_A,26.0
2021-07-10 오전 1:29:22,U4_B,25.5
2021-07-10 오전 1:29:22,U5_A,28.1
2021-07-10 오전 1:29:22,U5_B,27.5
2021-07-10 오전 1:29:22,U6_A,31.2
2021-07-10 오전 1:29:22,U6_B,28.2
2021-07-10 오전 1:29:22,U7_A,27.6
2021-07-10 오전 1:29:22,U7_B,26.6
2021-07-10 오전 1:29:22,U8_A,30.0
2021-07-10 오전 1:29:22,U8_B,28.2
2021-07-10 오전 1:29:22,U9_A,29.9
2021-07-10 오전 1:29:22,U9_B,28.1
2021-07-10 오전 1:29:22,U10_A,30.1
2021-07-10 오전 1:29:22,U10_B,27.9
2021-07-10 오전 1:29:22,U11_A,29.0
2021-07-10 오전 1:29:22,U11_B,28.0
2021-07-10 오전 1:31:38,U0_A,29.3
2021-07-10 오전 1:31:38,U0_B,28.9
2021-07-10 오전 1:31:38,U1_A,22.8
2021-07-10 오전 1:31:38,U1_B,22.8
2021-07-10 오전 1:31:38,U2_A,22.8
2021-07-10 오전 1:31:38,U2_B,22.8
2021-07-10 오전 1:31:38,U3_A,26.6
2021-07-10 오전 1:31:38,U3_B,25.8
2021-07-10 오전 1:31:38,U4_A,26.0
2021-07-10 오전 1:31:38,U4_B,25.5
2021-07-10 오전 1:31:38,U5_A,28.1
2021-07-10 오전 1:31:38,U5_B,27.5
2021-07-10 오전 1:31:38,U6_A,31.2
2021-07-10 오전 1:31:38,U6_B,28.2
2021-07-10 오전 1:31:38,U7_A,27.6
2021-07-10 오전 1:31:38,U7_B,26.6
2021-07-10 오전 1:31:38,U8_A,30.1
2021-07-10 오전 1:31:38,U8_B,28.1
2021-07-10 오전 1:31:38,U9_A,29.9
2021-07-10 오전 1:31:38,U9_B,28.1
2021-07-10 오전 1:31:38,U10_A,30.1
2021-07-10 오전 1:31:38,U10_B,27.8
2021-07-10 오전 1:31:38,U11_A,29.0
2021-07-10 오전 1:31:38,U11_B,28.0
2021-07-10 오전 1:34:17,U0_A,29.2
2021-07-10 오전 1:34:17,U0_B,28.9
2021-07-10 오전 1:34:17,U1_A,22.8
2021-07-10 오전 1:34:17,U1_B,22.8
2021-07-10 오전 1:34:17,U2_A,22.8
2021-07-10 오전 1:34:17,U2_B,22.8
2021-07-10 오전 1:34:17,U3_A,26.6
2021-07-10 오전 1:34:17,U3_B,25.8
2021-07-10 오전 1:34:17,U4_A,26.0
2021-07-10 오전 1:34:17,U4_B,25.5
2021-07-10 오전 1:34:17,U5_A,28.1
2021-07-10 오전 1:34:17,U5_B,27.5
2021-07-10 오전 1:34:17,U6_A,31.2
2021-07-10 오전 1:34:17,U6_B,28.2
2021-07-10 오전 1:34:17,U7_A,27.6
2021-07-10 오전 1:34:17,U7_B,26.6
2021-07-10 오전 1:34:17,U8_A,30.1
2021-07-10 오전 1:34:17,U8_B,28.2
2021-07-10 오전 1:34:17,U9_A,29.9
2021-07-10 오전 1:34:17,U9_B,28.1
2021-07-10 오전 1:34:17,U10_A,30.0
2021-07-10 오전 1:34:17,U10_B,27.9
2021-07-10 오전 1:34:17,U11_A,29.0
2021-07-10 오전 1:34:17,U11_B,28.0
2021-07-10 오전 1:36:07,U0_A,29.2
2021-07-10 오전 1:36:07,U0_B,28.9
2021-07-10 오전 1:36:07,U1_A,22.8
2021-07-10 오전 1:36:07,U1_B,22.8
2021-07-10 오전 1:36:07,U2_A,22.8
2021-07-10 오전 1:36:07,U2_B,22.8
2021-07-10 오전 1:36:07,U3_A,26.6
2021-07-10 오전 1:36:07,U3_B,25.8
2021-07-10 오전 1:36:07,U4_A,26.0
2021-07-10 오전 1:36:07,U4_B,25.5
2021-07-10 오전 1:36:07,U5_A,28.1
2021-07-10 오전 1:36:07,U5_B,27.5
2021-07-10 오전 1:36:07,U6_A,31.2
